id,city,latitude,longitude,crime_type,threat_level,date
HOT-01869,Pune,18.524486,73.893906,extortion,medium,2024-06-06
HOT-01870,Pune,18.553108,73.918345,murder,critical,2024-07-03
HOT-01871,Mumbai,19.057935,72.885999,extortion,medium,2024-09-22
HOT-01872,Mumbai,19.037619,72.827371,burglary,medium,2024-07-18
HOT-01873,Chennai,13.07689,80.235657,drug_trafficking,high,2024-02-11
HOT-01874,Mumbai,19.067246,72.938903,dacoity,high,2024-06-09
HOT-01875,Delhi,28.712873,77.083523,robbery,high,2024-04-06
HOT-01876,Bengaluru,12.981267,77.54734,murder,critical,2025-06-07
HOT-01877,Delhi,28.689106,77.04217,cybercrime,medium,2025-07-10
HOT-01878,Pune,18.370012,73.822304,murder,critical,2024-01-09
HOT-01879,Delhi,28.706154,77.07848,kidnapping,high,2024-09-25
HOT-01880,Mumbai,18.960826,72.973636,robbery,high,2024-01-01
HOT-01881,Mumbai,19.084652,72.847647,drug_trafficking,high,2025-05-24
HOT-01882,Jaipur,26.875454,75.743609,kidnapping,high,2025-06-17
HOT-01883,Hyderabad,17.405565,78.361633,extortion,medium,2025-02-15
HOT-01884,Kolkata,22.620174,88.347019,murder,critical,2024-05-01
HOT-01885,Pune,18.514749,73.822121,extortion,medium,2024-07-03
HOT-01886,Delhi,28.643233,77.051814,cybercrime,medium,2024-05-28
HOT-01887,Bengaluru,12.999917,77.609052,murder,critical,2024-03-06
HOT-01888,Mumbai,19.061283,72.944884,drug_trafficking,high,2024-08-10
HOT-01889,Delhi,28.692798,77.159033,drug_trafficking,high,2025-08-04
HOT-01890,Delhi,28.788212,77.155915,cheating_fraud,medium,2024-06-06
HOT-01891,Pune,18.463293,73.821394,crime_against_women,high,2024-10-11
HOT-01892,Delhi,28.669328,77.053557,dacoity,high,2024-04-23
HOT-01893,Mumbai,19.171528,72.913463,cybercrime,medium,2025-02-23
HOT-01894,Mumbai,19.069514,72.795281,rioting,medium,2024-01-03
HOT-01895,Mumbai,19.193251,72.881667,rioting,medium,2024-06-14
HOT-01896,Hyderabad,17.402485,78.533768,burglary,medium,2024-01-04
HOT-01897,Hyderabad,17.35493,78.453941,robbery,high,2024-10-03
HOT-01898,Chennai,13.163611,80.20053,drug_trafficking,high,2024-01-02
HOT-01899,Hyderabad,17.356931,78.476961,cybercrime,medium,2025-09-22
HOT-01900,Bengaluru,12.937048,77.540166,crime_against_women,high,2024-03-04
HOT-01901,Mumbai,19.017106,72.896386,cybercrime,medium,2024-06-16
HOT-01902,Jaipur,26.916998,75.670954,dacoity,high,2024-06-30
HOT-01903,Chennai,13.126222,80.230855,cybercrime,medium,2024-07-27
HOT-01904,Chennai,13.102886,80.223694,rioting,medium,2024-03-26
HOT-01905,Hyderabad,17.316467,78.408965,drug_trafficking,high,2025-02-16
HOT-01906,Bengaluru,12.952777,77.608705,cybercrime,medium,2025-07-19
HOT-01907,Kolkata,22.596009,88.358688,burglary,medium,2024-07-13
HOT-01908,Bengaluru,12.925996,77.518772,dacoity,high,2024-08-19
HOT-01909,Bengaluru,13.022246,77.630984,drug_trafficking,high,2024-08-17
HOT-01910,Hyderabad,17.429504,78.453378,crime_against_women,high,2024-03-05
HOT-01911,Jaipur,26.858644,75.892204,rioting,medium,2024-01-21
HOT-01912,Pune,18.575254,73.839888,cybercrime,medium,2024-04-07
HOT-01913,Mumbai,19.013762,72.910657,kidnapping,high,2025-08-18
HOT-01914,Bengaluru,13.078549,77.598818,drug_trafficking,high,2025-06-19
HOT-01915,Delhi,28.760827,77.030589,dacoity,high,2024-03-17
HOT-01916,Bengaluru,12.918531,77.605733,cybercrime,medium,2024-04-29
HOT-01917,Jaipur,26.979484,75.749438,kidnapping,high,2025-08-30
HOT-01918,Pune,18.466229,73.827116,dacoity,high,2025-07-08
HOT-01919,Kolkata,22.538139,88.411366,rioting,medium,2024-01-18
HOT-01920,Bengaluru,12.957007,77.54821,rioting,medium,2025-02-12
HOT-01921,Pune,18.526321,73.788187,kidnapping,high,2025-08-11
HOT-01922,Delhi,28.739285,77.144153,murder,critical,2025-09-23
HOT-01923,Bengaluru,12.951901,77.624211,murder,critical,2025-03-21
HOT-01924,Mumbai,19.083189,72.79616,robbery,high,2025-08-16
HOT-01925,Mumbai,19.009887,72.901478,robbery,high,2025-09-24
HOT-01926,Pune,18.388152,73.926136,murder,critical,2024-03-05
HOT-01927,Jaipur,26.867508,75.764747,theft,low,2025-07-29
HOT-01928,Mumbai,19.012476,72.855618,murder,critical,2025-05-24
HOT-01929,Kolkata,22.501732,88.336278,crime_against_women,high,2024-10-18
HOT-01930,Pune,18.500402,73.978983,dacoity,high,2025-09-14
HOT-01931,Kolkata,22.614927,88.400071,murder,critical,2025-04-14
HOT-01932,Hyderabad,17.407055,78.564915,drug_trafficking,high,2025-06-30
HOT-01933,Delhi,28.745728,77.101778,crime_against_women,high,2025-06-30
HOT-01934,Mumbai,19.071838,72.921081,crime_against_women,high,2024-06-19
HOT-01935,Pune,18.55201,73.825421,robbery,high,2024-05-01
HOT-01936,Mumbai,19.090098,72.901209,cheating_fraud,medium,2024-02-10
HOT-01937,Pune,18.469026,73.89392,theft,low,2024-01-19
HOT-01938,Bengaluru,12.959402,77.688499,kidnapping,high,2025-06-16
HOT-01939,Delhi,28.704309,77.100863,drug_trafficking,high,2025-08-09
HOT-01940,Chennai,13.146552,80.206795,kidnapping,high,2025-05-09
HOT-01941,Kolkata,22.541438,88.309855,dacoity,high,2025-09-25
HOT-01942,Jaipur,26.905058,75.885217,burglary,medium,2025-07-20
HOT-01943,Hyderabad,17.298477,78.537143,theft,low,2024-06-01
HOT-01944,Jaipur,26.938874,75.679428,theft,low,2024-01-01
HOT-01945,Chennai,13.126787,80.283787,cybercrime,medium,2025-02-16
HOT-01946,Delhi,28.619659,77.04728,crime_against_women,high,2024-12-30
HOT-01947,Chennai,13.213257,80.284937,kidnapping,high,2025-01-31
HOT-01948,Kolkata,22.604478,88.386182,crime_against_women,high,2024-07-15
HOT-01949,Jaipur,26.985685,75.777456,murder,critical,2025-03-18
HOT-01950,Jaipur,26.858847,75.762312,cheating_fraud,medium,2024-01-20
HOT-01951,Delhi,28.674929,77.09678,extortion,medium,2024-02-05
HOT-01952,Mumbai,19.139149,72.931978,cybercrime,medium,2025-01-16
HOT-01953,Delhi,28.742121,77.114224,murder,critical,2024-11-06
HOT-01954,Kolkata,22.618166,88.413366,theft,low,2025-02-06
HOT-01955,Jaipur,26.905442,75.832594,cybercrime,medium,2025-07-26
HOT-01956,Pune,18.5406,73.812702,murder,critical,2024-02-09
HOT-01957,Pune,18.574962,73.924162,burglary,medium,2024-11-27
HOT-01958,Hyderabad,17.344033,78.452249,cheating_fraud,medium,2024-05-20
HOT-01959,Hyderabad,17.462898,78.451492,robbery,high,2024-07-04
HOT-01960,Delhi,28.669325,77.074102,dacoity,high,2024-10-28
HOT-01961,Jaipur,26.922754,75.750031,murder,critical,2025-05-06
HOT-01962,Pune,18.506772,73.895645,kidnapping,high,2025-01-16
HOT-01963,Chennai,13.04688,80.244405,burglary,medium,2024-08-25
HOT-01964,Chennai,13.060511,80.324231,burglary,medium,2024-05-20
HOT-01965,Kolkata,22.54957,88.403973,burglary,medium,2024-06-19
HOT-01966,Mumbai,19.113842,72.878491,robbery,high,2024-07-08
HOT-01967,Delhi,28.721103,77.094566,rioting,medium,2025-04-28
HOT-01968,Chennai,13.146006,80.237504,extortion,medium,2025-04-19
HOT-01969,Jaipur,26.959833,75.85907,drug_trafficking,high,2025-07-12
HOT-01970,Chennai,13.035591,80.227842,rioting,medium,2024-11-24
HOT-01971,Hyderabad,17.416568,78.54496,murder,critical,2024-06-23
HOT-01972,Hyderabad,17.448138,78.562965,burglary,medium,2025-02-19
HOT-01973,Delhi,28.748211,77.096222,kidnapping,high,2025-09-21
HOT-01974,Delhi,28.688189,77.107822,theft,low,2025-06-25
HOT-01975,Mumbai,19.031835,72.928905,murder,critical,2025-04-03
HOT-01976,Jaipur,26.892518,75.840162,kidnapping,high,2024-08-07
HOT-01977,Hyderabad,17.390889,78.445091,drug_trafficking,high,2024-10-29
HOT-01978,Delhi,28.752265,77.018996,burglary,medium,2024-12-30
HOT-01979,Kolkata,22.531336,88.230285,cheating_fraud,medium,2024-07-23
HOT-01980,Kolkata,22.546243,88.468225,dacoity,high,2024-02-07
HOT-01981,Hyderabad,17.391981,78.54606,theft,low,2024-08-15
HOT-01982,Chennai,13.107509,80.29545,burglary,medium,2024-03-11
HOT-01983,Chennai,13.087374,80.34244,crime_against_women,high,2024-07-05
HOT-01984,Pune,18.575643,73.833344,drug_trafficking,high,2025-07-01
HOT-01985,Bengaluru,12.995857,77.535605,kidnapping,high,2024-06-27
HOT-01986,Jaipur,26.880561,75.778416,murder,critical,2025-07-22
HOT-01987,Pune,18.55101,73.926179,kidnapping,high,2024-07-04
HOT-01988,Delhi,28.663896,77.116926,kidnapping,high,2024-08-05
HOT-01989,Hyderabad,17.377426,78.4298,drug_trafficking,high,2024-02-21
HOT-01990,Delhi,28.604597,77.095056,kidnapping,high,2025-03-11
HOT-01991,Jaipur,26.927768,75.824729,cybercrime,medium,2025-05-23
HOT-01992,Delhi,28.699087,77.048666,cybercrime,medium,2024-06-15
HOT-01993,Pune,18.504814,73.846966,murder,critical,2024-08-17
HOT-01994,Chennai,13.093246,80.245742,crime_against_women,high,2025-08-12
HOT-01995,Kolkata,22.62648,88.318556,cybercrime,medium,2024-09-25
HOT-01996,Hyderabad,17.447935,78.508317,crime_against_women,high,2024-01-30
HOT-01997,Mumbai,19.122954,72.917632,drug_trafficking,high,2024-12-14
HOT-01998,Jaipur,26.913682,75.796459,dacoity,high,2024-12-14
HOT-01999,Bengaluru,12.989014,77.606467,crime_against_women,high,2025-02-23
HOT-02000,Kolkata,22.597818,88.346669,murder,critical,2025-02-03
